mean1	mean2	sd1	sd2	sampleID
-4.1799793	-3.6025643	-4.7990875	-4.0813227	Turkish_Istanbul25098
-2.0897653	-3.613259	-4.8357515	-4.55836	Turkmen_UZB101_turkmen
-1.9203651	-3.6349094	-4.820558	-4.5865645	Turkmen_UZB102_turkmen
-1.1710517	-4.47181	-5.1886477	-4.6173396	Turkmen_UZB105_turkmen
-1.8251554	-3.8930988	-4.909362	-4.619306	Turkmen_UZB111_turkmen
-1.6783508	-3.799277	-4.9055605	-4.6670375	Turkmen_UZB150_turkmen
-1.3233296	-4.2141438	-5.0992913	-4.630906	Turkmen_UZB178_turkmen
-1.4722342	-4.0178156	-4.997752	-4.6183906	Turkmen_UZB180_turkmen
-4.3467455	-2.488327	-4.5978117	-4.2394695	Jew_Turkish_SephardiJewTurkey4950
-4.5353303	-2.1524456	-4.509804	-4.2823815	Jew_Turkish_SephardiJewTurkey4953
-4.4858985	-2.3057103	-4.555671	-4.273709	Jew_Turkish_SephardiJewTurkey4955
-4.456839	-2.4164534	-4.571561	-4.255088	Jew_Turkish_SephardiJewTurkey5033
-4.1254554	-2.4376187	-4.547003	-4.320258	Jew_Turkish_SephardiJewTurkey5075
-4.410439	-2.2314131	-4.4583693	-4.314968	Jew_Turkish_SephardiJewTurkey5832
-3.9991055	-2.5560408	-4.5551763	-4.3182135	Jew_Turkish_SephardiJewTurkey5877
-4.5637183	-2.1981554	-4.5222306	-4.2245173	Jew_Turkish_SephardiJewTurkey6077
-3.2279894	-2.5471897	-4.552371	-4.568656	Turkish_Kayseri23271
-3.0661871	-2.6083708	-4.580746	-4.589876	Turkish_Kayseri23549
-2.9562323	-2.6546528	-4.583271	-4.583491	Turkish_Kayseri23892
-3.026097	-2.620987	-4.568395	-4.5863457	Turkish_Kayseri23967
-3.1768162	-2.6283565	-4.604062	-4.5829134	Turkish_Kayseri24032
-3.1416473	-2.5788836	-4.571423	-4.5469728	Turkish_Kayseri24075
-3.165954	-2.6973155	-4.564452	-4.548402	Turkish_Kayseri24266
-3.2256274	-2.6391296	-4.580347	-4.5615687	Turkish_Kayseri24276
-3.2439592	-2.7101674	-4.573805	-4.5083394	Turkish_Kayseri24392
-3.2272618	-2.8092005	-4.6032877	-4.5471425	Turkish_Kayseri24402
-3.3338299	-2.505832	-4.568953	-4.5344973	Turkish_Trabzon21173
-3.3834064	-2.5388575	-4.5245423	-4.474504	Turkish_Trabzon21174
-3.2392066	-2.4495132	-4.553045	-4.5535707	Turkish_Trabzon21177
-3.4192193	-2.5173712	-4.553796	-4.512106	Turkish_Trabzon21515
-3.3633208	-2.5006337	-4.52944	-4.495713	Turkish_Trabzon21534
-3.4103787	-2.481373	-4.523238	-4.4854264	Turkish_Trabzon21544
-3.5229037	-2.4294872	-4.539227	-4.4925413	Turkish_Trabzon21557
-3.3659894	-2.5544791	-4.5658007	-4.4902983	Turkish_Trabzon21575
-3.3201737	-2.5593176	-4.55801	-4.513275	Turkish_Trabzon21645
-3.2062511	-3.1492858	-4.6528816	-4.516569	Turkish_Turkish4BA57
-3.3942215	-3.1610296	-4.664522	-4.3994126	Turkish_Turkish7BA57
-3.3095438	-3.3607574	-4.7010684	-4.4009466	Turkish_Turkish8BA62
-2.9985764	-2.844226	-4.6047688	-4.5836368	Turkish_Turkish9BA57
-3.9517057	-5.030645	-5.060009	-3.7462869	Ukrainian_UkrBel614
-4.0625434	-5.2289248	-5.098788	-3.5958867	Ukrainian_UkrBel618
-4.0816197	-4.8659124	-5.042325	-3.7518008	Ukrainian_UkrBel620
-3.8934047	-4.8403974	-4.999978	-3.782133	Ukrainian_UkrBel622
-4.2206836	-4.5695925	-5.0042133	-3.7929893	Ukrainian_UkrBel733
-4.004314	-4.6561637	-4.9947033	-3.7896383	Ukrainian_UkrBel736
-3.9607735	-5.000561	-5.001004	-3.753936	Ukrainian_UkrLv228
-4.0613546	-4.9737196	-4.9932356	-3.6831958	Ukrainian_UkrLv237
-3.8629057	-4.569637	-4.9509993	-3.862656	Ukrainian_UkrLv240
-3.6791987	-1.116248	-4.2466593	-4.694968	BedouinB_HGDP00607
-3.7249615	-1.2752277	-4.332094	-4.6250367	BedouinB_HGDP00608
-3.666695	-1.1190394	-4.237545	-4.659259	BedouinA_HGDP00609
-3.560229	-1.1903158	-4.1867666	-4.7264094	BedouinB_HGDP00610
-3.8244784	-0.8317535	-4.2408323	-4.7303944	BedouinA_HGDP00611
-3.6020494	-1.0638831	-4.223425	-4.7166815	BedouinB_HGDP00612
-3.3475335	-1.362304	-4.3515067	-4.695218	BedouinA_HGDP00613
-3.5091329	-1.2387965	-4.2688346	-4.6771846	BedouinA_HGDP00614
-3.4348824	-1.4221691	-4.335532	-4.69246	BedouinA_HGDP00615
-3.6677728	-1.1399136	-4.220125	-4.6987123	BedouinB_HGDP00616
-3.6334476	-1.1508856	-4.2430234	-4.680579	BedouinB_HGDP00618
-3.6200094	-1.2917132	-4.28874	-4.667549	BedouinA_HGDP00619
-3.7364016	-1.2324425	-4.310486	-4.6422	BedouinA_HGDP00620
-3.6287503	-1.259853	-4.3166394	-4.666955	BedouinA_HGDP00622
-3.4948807	-1.1036557	-4.18138	-4.787753	BedouinB_HGDP00623
-3.645561	-1.1624848	-4.231834	-4.6619644	BedouinB_HGDP00624
-3.6014574	-1.3048201	-4.327629	-4.6499133	BedouinA_HGDP00625
-3.520475	-1.5886148	-4.3816977	-4.6223407	BedouinA_HGDP00626
-3.5180414	-1.6026036	-4.355143	-4.6407304	BedouinA_HGDP00628
-3.6188753	-1.1424626	-4.255219	-4.707488	BedouinA_HGDP00629
-3.6381783	-1.1325175	-4.2406683	-4.7176824	BedouinB_HGDP00630
-3.627129	-1.1707882	-4.2132297	-4.7061315	BedouinB_HGDP00631
-3.5914547	-0.86277187	-4.194092	-4.721651	BedouinA_HGDP00632
-3.7410944	-1.380113	-4.344889	-4.622565	BedouinA_HGDP00634
-3.4890585	-1.1490575	-4.2399116	-4.7055254	BedouinA_HGDP00635
-3.743096	-1.1865789	-4.2364283	-4.675943	BedouinB_HGDP00636
-3.5716805	-1.1802768	-4.298713	-4.721797	BedouinA_HGDP00637
-3.7254488	-0.9961331	-4.2051606	-4.725626	BedouinA_HGDP00638
-3.7372763	-1.2540263	-4.2820215	-4.630981	BedouinA_HGDP00639
-3.7065997	-0.9246099	-4.229938	-4.7324767	BedouinA_HGDP00640
-3.5597618	-1.1384128	-4.2175107	-4.7618194	BedouinB_HGDP00641
-3.575972	-1.2799436	-4.3072543	-4.7092023	BedouinA_HGDP00642
-3.6518679	-1.1521016	-4.2032156	-4.688919	BedouinB_HGDP00643
-3.673213	-1.4006501	-4.344406	-4.635966	BedouinA_HGDP00644
-3.6916611	-1.2053913	-4.2884235	-4.670152	BedouinA_HGDP00645
-3.6588795	-0.7087568	-4.120393	-4.718281	BedouinA_HGDP00646
-3.6796627	-1.27326	-4.2648454	-4.646867	BedouinA_HGDP00647
-3.629709	-1.1639079	-4.2203703	-4.677965	BedouinB_HGDP00648
-3.4527795	-1.2361444	-4.268368	-4.734488	BedouinB_HGDP00649
-3.72965	-1.2574012	-4.324471	-4.6224513	BedouinB_HGDP00650
-3.8141246	-1.3011436	-4.322941	-4.6266108	BedouinB_HGDP00651
-3.7143614	-1.253203	-4.29173	-4.6532526	BedouinB_HGDP00653
-3.4606082	-1.7537924	-4.4161882	-4.6016855	BedouinA_HGDP00654
-3.483001	-1.5172169	-4.3622875	-4.6320148	Palestinian_HGDP00675
-3.6177452	-1.6229132	-4.42228	-4.5775805	Palestinian_HGDP00676
-3.5157614	-1.6616338	-4.3971415	-4.6185584	Palestinian_HGDP00677
-3.2474074	-1.5164372	-4.3836803	-4.6798854	Palestinian_HGDP00679
-3.4172704	-1.1511319	-4.3141513	-4.6973615	Palestinian_HGDP00680
-3.3719385	-1.3184234	-4.30976	-4.702569	Palestinian_HGDP00683
-3.7546687	-1.5107509	-4.3837323	-4.5715876	Palestinian_HGDP00684
-3.527015	-1.159757	-4.258937	-4.720792	Palestinian_HGDP00685
-3.6414003	-1.3266517	-4.334666	-4.6501427	Palestinian_HGDP00686
-3.3910677	-1.5905429	-4.360742	-4.6627197	Palestinian_HGDP00687
-3.379111	-1.6208436	-4.3803997	-4.6320415	Palestinian_HGDP00688
-3.5159152	-1.5989796	-4.3820214	-4.599993	Palestinian_HGDP00689
-3.3472939	-1.4758176	-4.348748	-4.673384	Palestinian_HGDP00690
-3.4929955	-1.6633958	-4.37914	-4.64399	Palestinian_HGDP00691
-3.4622025	-1.5384935	-4.3822083	-4.684471	Palestinian_HGDP00694
-3.5107124	-1.5841266	-4.3807592	-4.582169	Palestinian_HGDP00696
-3.476506	-1.482227	-4.3350883	-4.6414576	Palestinian_HGDP00697
-3.6546974	-1.5581461	-4.398488	-4.6277347	Palestinian_HGDP00698
-3.4983466	-1.4880215	-4.3369117	-4.618392	Palestinian_HGDP00699
-3.6923006	-1.3714341	-4.3127465	-4.6013155	Palestinian_HGDP00700
-3.6770942	-1.2616204	-4.250538	-4.6472263	BedouinB_HGDP00701
-3.4130068	-1.5336065	-4.331168	-4.6127133	Palestinian_HGDP00722
-3.1561644	-1.3893815	-4.3662863	-4.721103	Palestinian_HGDP00724
-3.3164866	-1.5149372	-4.379724	-4.654657	Palestinian_HGDP00725
-3.5659354	-1.5005857	-4.379998	-4.601594	Palestinian_HGDP00726
-3.5859272	-1.5848247	-4.358549	-4.6092815	Palestinian_HGDP00727
-3.3908696	-1.4724041	-4.316865	-4.649296	Palestinian_HGDP00729
-3.5498443	-1.6734544	-4.422372	-4.6210184	Palestinian_HGDP00730
-3.5907102	-1.2184697	-4.2453403	-4.668248	Palestinian_HGDP00731
-3.3678477	-1.5279711	-4.384747	-4.644921	Palestinian_HGDP00732
-3.3028014	-1.4767239	-4.315292	-4.6754894	Palestinian_HGDP00733
-3.423334	-1.4929799	-4.391717	-4.639756	Palestinian_HGDP00734
-3.4992337	-1.542255	-4.372178	-4.68549	Palestinian_HGDP00735
-3.4508193	-1.582358	-4.367331	-4.6322174	Palestinian_HGDP00736
-3.4878712	-1.466434	-4.3415914	-4.650339	Palestinian_HGDP00737
-3.470738	-1.1989893	-4.29167	-4.6923866	Palestinian_HGDP00739
-3.4256268	-1.5811177	-4.366865	-4.593578	Palestinian_HGDP00740
-3.5835378	-1.4936692	-4.326682	-4.6194572	Palestinian_HGDP00741
-3.648735	-1.7325222	-4.4138474	-4.599772	Palestinian_HGDP00745
-3.5363147	-1.1635864	-4.245994	-4.7044497	Saudi_SaudiA5
-2.8762617	-0.56473243	-4.0848656	-4.927403	Yemeni_Yemen2
-3.3527985	-1.4301634	-4.329451	-4.697969	Saudi_SaudiA6
-3.0898352	-0.24941412	-3.8758717	-4.945716	Yemeni_Yemen3
-3.3927996	-1.88914	-4.4343867	-4.5673943	Saudi_SaudiA7
-3.7029207	-1.2900364	-4.257224	-4.6200786	Saudi_saudi1434
-3.1447403	-0.7312726	-4.125411	-4.8608947	Yemeni_Yemen5
-3.458779	-1.2439088	-4.2770867	-4.6865273	Saudi_saudi1424
-3.088229	-1.4673387	-4.325733	-4.7649994	Saudi_SaudiA9
-3.3641562	-1.564414	-4.385318	-4.6881995	Yemeni_Yemen9
-3.5189128	-1.1336669	-4.246951	-4.740235	Saudi_SaudiA1
-3.3257425	-1.1496094	-4.236013	-4.7370567	Yemeni_Yemen10
-3.7591543	-1.3421265	-4.3350554	-4.551522	Saudi_saudi1403
-2.9275136	-0.9487262	-4.1941576	-4.8681574	Yemeni_Yemenese1529
-4.1850286	-1.690029	-4.3701954	-4.4942884	Jew_Yemenite_YemeniteJew4684
-4.0312495	-1.6176254	-4.3919983	-4.535611	Jew_Yemenite_YemeniteJew4695
-4.0560517	-1.6703824	-4.4084706	-4.446209	Jew_Yemenite_YemeniteJew4675
-4.074098	-1.5953902	-4.386374	-4.484125	Jew_Yemenite_YemeniteJew4938
-3.667986	-1.3347027	-4.305122	-4.638709	Jew_Yemenite_YemeniteJew4667
-3.7294648	-1.441496	-4.3242235	-4.6158657	Jew_Yemenite_YemeniteJew4960
-3.6639304	-1.339285	-4.2978277	-4.593086	Jew_Yemenite_YemeniteJew5433
-3.6740966	-1.4432439	-4.3563366	-4.6062655	Jew_Yemenite_YemeniteJew4937
-1.608049	-1.6289058	-4.3706036	-4.882351	Balochi_HGDP00052
-1.7110016	-1.841608	-4.39771	-4.8473196	Balochi_HGDP00054
-1.3520296	-1.7683157	-4.405442	-4.8512	Balochi_HGDP00056
-1.6522319	-2.0455492	-4.4584274	-4.8158264	Balochi_HGDP00058
-1.6212223	-1.4114443	-4.273859	-4.929054	Balochi_HGDP00062
-1.6792014	-1.5797358	-4.3386793	-4.9111276	Balochi_HGDP00064
-1.5820439	-1.7266047	-4.340305	-4.8941827	Balochi_HGDP00066
-1.5839226	-1.9479818	-4.4195757	-4.8903737	Balochi_HGDP00068
-1.7886875	-1.9447777	-4.395822	-4.815303	Balochi_HGDP00072
-1.5695604	-1.4939467	-4.295764	-4.922278	Balochi_HGDP00074
-1.9632757	-1.8915809	-4.3956647	-4.797307	Balochi_HGDP00078
-1.6801784	-1.6490941	-4.384298	-4.8920693	Balochi_HGDP00080
-1.7943883	-2.0942736	-4.483038	-4.774379	Balochi_HGDP00082
-1.6868916	-1.924886	-4.4199047	-4.8189096	Balochi_HGDP00086
-1.561455	-1.6272819	-4.3593454	-4.8919744	Balochi_HGDP00088
-1.4662766	-1.7374729	-4.3745966	-4.8877788	Balochi_HGDP00090
-1.3977419	-1.6150429	-4.359485	-4.901124	Balochi_HGDP00092
-1.6118543	-1.8704867	-4.404193	-4.852908	Balochi_HGDP00094
-1.5348091	-1.8291826	-4.4121084	-4.870204	Balochi_HGDP00096
-1.4644251	-1.5061741	-4.353418	-4.900297	Balochi_HGDP00098
-0.54395866	-1.900552	-4.5710683	-4.961113	Bengali_HG03006
-0.5555782	-1.9092642	-4.6215487	-4.894847	Bengali_HG03007
-0.55944675	-1.9664348	-4.5706444	-4.912262	Bengali_HG03009
-0.6265955	-2.1235237	-4.6624403	-4.8901706	Bengali_HG03012
-0.48369163	-1.9047879	-4.587325	-4.897974	Bengali_HG03585
-0.4870531	-1.8669479	-4.585125	-4.9035015	Bengali_HG03589
-0.5705054	-1.8986156	-4.5633664	-4.929911	Bengali_HG03793
-1.4763826	-1.5048387	-4.2929826	-4.8952312	Brahui_HGDP00001
-1.5946704	-1.5406263	-4.295137	-4.9521685	Brahui_HGDP00003
-1.5683594	-1.6385713	-4.398256	-4.901906	Brahui_HGDP00005
-1.5946624	-1.6492742	-4.3423276	-4.8788395	Brahui_HGDP00007
-1.6088235	-1.753123	-4.363317	-4.917062	Brahui_HGDP00011
-1.5620179	-1.5066628	-4.3261547	-4.964536	Brahui_HGDP00015
-1.5404869	-1.5747161	-4.3278933	-4.864923	Brahui_HGDP00017
-1.7918053	-2.1457803	-4.4486036	-4.8223834	Brahui_HGDP00019
-1.4768796	-1.270711	-4.2767596	-4.9363594	Brahui_HGDP00021
-1.660931	-1.8501476	-4.365218	-4.8383694	Brahui_HGDP00023
-1.7437031	-1.9881309	-4.4332438	-4.823968	Brahui_HGDP00025
-1.4729065	-1.5516754	-4.364585	-4.9313	Brahui_HGDP00027
-1.514817	-1.6648531	-4.3395376	-4.8964744	Brahui_HGDP00031
-1.7282914	-1.9141355	-4.3846245	-4.86249	Brahui_HGDP00033
-1.3553789	-1.3818932	-4.3186197	-4.929612	Brahui_HGDP00035
-1.597931	-1.6715566	-4.35158	-4.9365683	Brahui_HGDP00037
-1.4172844	-1.5857102	-4.3246765	-4.923673	Brahui_HGDP00039
-1.556261	-1.4108471	-4.247352	-4.9061112	Brahui_HGDP00043
-1.6103123	-1.6271323	-4.359534	-4.903811	Brahui_HGDP00045
-1.8716404	-1.6731244	-4.339016	-4.8752728	Brahui_HGDP00047
-1.5837029	-1.7151121	-4.3850446	-4.8724856	Brahui_HGDP00049
-1.1318319	-2.7735906	-4.69428	-4.7489367	Burusho_HGDP00336
-1.3904116	-2.973981	-4.689211	-4.6353884	Burusho_HGDP00338
-1.2310551	-2.8531091	-4.7414904	-4.726384	Burusho_HGDP00341
-1.3403422	-2.7565928	-4.6678467	-4.707973	Burusho_HGDP00346
-1.3423198	-2.701279	-4.657658	-4.7682796	Burusho_HGDP00351
-1.3281677	-2.8339856	-4.692902	-4.69049	Burusho_HGDP00356
-1.2304208	-2.6618156	-4.6322446	-4.6967506	Burusho_HGDP00359
-1.2998154	-2.7194839	-4.6475058	-4.7162795	Burusho_HGDP00364
-1.2900314	-2.8339775	-4.7107115	-4.694874	Burusho_HGDP00371
-1.2140243	-2.6761262	-4.638016	-4.6967173	Burusho_HGDP00372
-1.2944698	-2.801329	-4.679261	-4.606515	Burusho_HGDP00382
-1.2554034	-2.6704278	-4.7011485	-4.7389297	Burusho_HGDP00388
-1.3187082	-2.8196626	-4.681246	-4.655234	Burusho_HGDP00392
-1.3699647	-2.8699298	-4.644902	-4.7127995	Burusho_HGDP00402
-1.2648972	-2.9043744	-4.7203054	-4.7247562	Burusho_HGDP00407
-1.2741635	-2.7976618	-4.6952596	-4.694012	Burusho_HGDP00412
-1.2261531	-2.7161891	-4.672826	-4.7175593	Burusho_HGDP00417
-1.3183019	-2.8875494	-4.699632	-4.7315617	Burusho_HGDP00423
-1.463667	-2.9378533	-4.7132072	-4.6987658	Burusho_HGDP00428
-1.4067566	-2.7935855	-4.6455655	-4.72039	Burusho_HGDP00433
-1.3223782	-2.7991781	-4.6909537	-4.6849337	Burusho_HGDP00438
-1.2948564	-2.8087468	-4.6948814	-4.726548	Burusho_HGDP00444
-1.3281775	-2.8252828	-4.695028	-4.694953	Burusho_HGDP00445
-0.9131522	-1.9008371	-4.547855	-4.8710895	Jew_Cochin_KuchinJew20320
-2.654167	-2.100581	-4.5305967	-4.7256856	Jew_Cochin_KuchinJew20551
-2.000118	-2.0472755	-4.490795	-4.7611985	Jew_Cochin_KuchinJew20622
-0.93985295	-1.8859664	-4.549315	-4.859741	Jew_Cochin_KuchinJew20851
-0.88455486	-1.9368651	-4.5381346	-4.828144	Jew_Cochin_KuchinJew30052
-0.71323	-3.8875494	-5.121654	-4.735257	Hazara_HGDP00099
-0.64422584	-3.8777084	-5.14242	-4.7314205	Hazara_HGDP00103
-0.7194872	-3.7212172	-5.06168	-4.7612877	Hazara_HGDP00106
-0.68792796	-3.7699819	-5.0661764	-4.6628413	Hazara_HGDP00109
-0.76358294	-3.6780136	-5.0548897	-4.811012	Hazara_HGDP00110
-0.7203357	-4.129591	-5.217737	-4.681367	Hazara_HGDP00115
-0.65801334	-3.832368	-5.1082745	-4.7257423	Hazara_HGDP00116
-0.801867	-3.7390687	-5.06746	-4.7570934	Hazara_HGDP00118
-0.77167094	-3.83926	-5.055277	-4.7531424	Hazara_HGDP00120
-0.73532176	-3.945779	-5.1630516	-4.6807313	Hazara_HGDP00121
-0.64499235	-3.8001246	-5.1542273	-4.750057	Hazara_HGDP00122
-0.7777872	-3.7910688	-5.075076	-4.7416406	Hazara_HGDP00124
-0.6558886	-3.6579077	-5.0768576	-4.750778	Hazara_HGDP00125
-0.6981526	-3.9285917	-5.133123	-4.70238	Hazara_HGDP00127
-1.6900817	-2.9201946	-4.665595	-4.684656	Kalash_HGDP00267
-1.6581855	-2.7986405	-4.6676493	-4.68279	Kalash_HGDP00277
-1.6752867	-2.8448915	-4.666661	-4.6703153	Kalash_HGDP00281
-1.755199	-2.896954	-4.7056417	-4.667499	Kalash_HGDP00285
-1.6436644	-2.8595083	-4.664668	-4.6412745	Kalash_HGDP00286
-1.6451304	-2.7621026	-4.6207566	-4.6811795	Kalash_HGDP00288
-1.7353808	-2.8186517	-4.579015	-4.6719794	Kalash_HGDP00290
-1.6970621	-2.8217037	-4.7063074	-4.624776	Kalash_HGDP00298
-1.669848	-2.8760674	-4.6701465	-4.7074833	Kalash_HGDP00302
-1.6810591	-2.7654157	-4.59937	-4.6255255	Kalash_HGDP00307
-1.7288126	-2.9060605	-4.6447954	-4.6208477	Kalash_HGDP00311
-1.6350172	-2.8004446	-4.668226	-4.6326866	Kalash_HGDP00313
-1.6826632	-2.7681496	-4.6042843	-4.6860037	Kalash_HGDP00315
-1.6344022	-2.6741714	-4.6288414	-4.660164	Kalash_HGDP00319
-1.7564849	-2.7301116	-4.6311398	-4.6864557	Kalash_HGDP00323
-1.6900399	-2.909202	-4.627308	-4.64577	Kalash_HGDP00328
-1.6467838	-2.7991629	-4.621353	-4.6219687	Kalash_HGDP00330
-1.7185711	-2.8909886	-4.6198034	-4.6302595	Kalash_HGDP00333
0.18704262	-2.2601886	-4.7480288	-4.9283714	Kusunda_Kusunda01
0.22665763	-2.1718159	-4.6891475	-5.0305862	Kusunda_Kusunda02
0.5590117	-2.7614114	-4.9499254	-4.934476	Kusunda_Kusunda03
0.3875953	-2.2872443	-4.7175813	-5.0342193	Kusunda_Kusunda04
0.30624112	-2.2632864	-4.756583	-4.873662	Kusunda_Kusunda05
0.44265234	-2.3271506	-4.7380543	-4.8941054	Kusunda_Kusunda07
0.2179671	-2.3239672	-4.8101377	-4.8711023	Kusunda_Kusunda10
0.11718484	-2.4521508	-4.814802	-4.9500656	Kusunda_Kusunda11
0.407119	-2.3583612	-4.806773	-5.020958	Kusunda_Kusunda12
0.3341638	-2.0602112	-4.688366	-4.9902825	Kusunda_Kusunda15
-1.8277519	-1.7738273	-4.398172	-4.8327365	Makrani_HGDP00131
-1.627378	-1.4914945	-4.289242	-4.9412127	Makrani_HGDP00133
-1.5844607	-0.9776521	-4.1872206	-4.9536986	Makrani_HGDP00134
-1.8307627	-1.9163799	-4.4052997	-4.8242483	Makrani_HGDP00135
-1.4809741	-1.2428911	-4.32424	-4.92354	Makrani_HGDP00136
-1.568713	-1.2146441	-4.251273	-4.944521	Makrani_HGDP00137
-1.8968632	-1.7516922	-4.4133463	-4.8005486	Makrani_HGDP00140
-1.6461716	-1.1595708	-4.285796	-4.9914546	Makrani_HGDP00141
-1.5849504	-1.326005	-4.2694516	-4.9313498	Makrani_HGDP00144
-1.8258698	-1.6202472	-4.329225	-4.8439937	Makrani_HGDP00145
-1.7646931	-1.5347562	-4.3240314	-4.9159646	Makrani_HGDP00146
-1.6771874	-1.3318006	-4.262788	-4.953432	Makrani_HGDP00148
-1.5336559	-1.0156159	-4.244942	-4.973587	Makrani_HGDP00151
-1.6134104	-0.9700978	-4.1693606	-5.013775	Makrani_HGDP00153
-1.5937668	-1.0616239	-4.1875353	-4.9487653	Makrani_HGDP00154
-1.727849	-1.431202	-4.3278008	-4.910043	Makrani_HGDP00155
-1.6081499	-0.98398674	-4.202183	-4.943657	Makrani_HGDP00157
-1.5867764	-1.4799327	-4.321168	-4.9378166	Makrani_HGDP00158
-1.555798	-1.5169444	-4.292256	-4.910572	Makrani_HGDP00160
-1.5247153	-1.1842119	-4.240822	-4.96525	Makrani_HGDP00161
-1.8741786	-2.575553	-4.553355	-4.731265	Pathan_HGDP00213
-1.6564088	-2.5304418	-4.572212	-4.749921	Pathan_HGDP00216
-1.7712103	-2.7337909	-4.639079	-4.7062535	Pathan_HGDP00218
-1.5302275	-2.4806912	-4.577882	-4.6626854	Pathan_HGDP00222
-1.7085875	-2.6138422	-4.5831847	-4.6994553	Pathan_HGDP00224
-1.7113409	-2.6892748	-4.589451	-4.6241417	Pathan_HGDP00226
-1.5914612	-2.615134	-4.607778	-4.7305245	Pathan_HGDP00228
-1.5477304	-2.569704	-4.617771	-4.746806	Pathan_HGDP00230
-1.4650167	-2.3424206	-4.54276	-4.74516	Pathan_HGDP00232
-1.763407	-2.729206	-4.6086226	-4.661099	Pathan_HGDP00241
-1.8475683	-2.6676013	-4.595199	-4.7265253	Pathan_HGDP00243
-1.7051309	-2.6330051	-4.634266	-4.7209644	Pathan_HGDP00244
-1.5755376	-2.5828776	-4.5872107	-4.731561	Pathan_HGDP00247
-1.4888175	-2.403007	-4.5220213	-4.765772	Pathan_HGDP00248
-1.74366	-2.6096869	-4.5498033	-4.680913	Pathan_HGDP00254
-1.3410811	-2.4527698	-4.565005	-4.7468324	Pathan_HGDP00258
-1.8098949	-2.7345128	-4.5869246	-4.705741	Pathan_HGDP00259
-1.7700263	-2.6819348	-4.62875	-4.6725755	Pathan_HGDP00262
-1.534629	-2.5185475	-4.579848	-4.711502	Pathan_HGDP00264
-1.1736788	-2.2078118	-4.527788	-4.808958	Punjabi_HG02491
-0.81971717	-1.9495621	-4.560937	-4.913817	Punjabi_HG02600
-1.1024563	-2.004237	-4.4966855	-4.8249116	Punjabi_HG02601
-0.6434478	-1.8388069	-4.507653	-4.9074297	Punjabi_HG02687
-0.70658004	-1.942051	-4.587162	-4.846953	Punjabi_HG02688
-0.6990963	-1.8956304	-4.578786	-4.9402084	Punjabi_HG02724
-0.6670501	-1.8639293	-4.5734057	-4.8816705	Punjabi_HG02783
-0.7034472	-1.8816043	-4.5132704	-4.9857664	Punjabi_HG02790
-1.2710866	-2.0219004	-4.525609	-4.8190937	Sindhi_HGDP00167
-1.239533	-2.0906904	-4.533787	-4.84913	Sindhi_HGDP00169
-1.3616767	-2.203198	-4.4649453	-4.7461424	Sindhi_HGDP00171
-1.3476583	-1.9844203	-4.465735	-4.844723	Sindhi_HGDP00179
-1.3333012	-2.1167238	-4.4745502	-4.8389673	Sindhi_HGDP00181
-1.2754303	-2.06489	-4.453404	-4.805703	Sindhi_HGDP00183
-1.5022684	-2.40738	-4.5920415	-4.744421	Sindhi_HGDP00185
-1.4174354	-2.2191758	-4.517564	-4.80054	Sindhi_HGDP00187
-1.3370242	-2.2311606	-4.4544744	-4.771496	Sindhi_HGDP00189
-1.4411416	-2.304229	-4.512272	-4.7506037	Sindhi_HGDP00191
-1.3190197	-2.0823207	-4.487146	-4.7922335	Sindhi_HGDP00192
-1.2041202	-2.0729442	-4.486539	-4.8421526	Sindhi_HGDP00195
-1.4644649	-2.368051	-4.504877	-4.7649746	Sindhi_HGDP00197
-1.3977507	-2.3692358	-4.527773	-4.7888145	Sindhi_HGDP00201
-1.4243187	-2.3493037	-4.554466	-4.779815	Sindhi_HGDP00205
-1.2005366	-2.2019348	-4.5684443	-4.7960296	Sindhi_HGDP00206
-1.5196636	-2.3159728	-4.5527997	-4.752593	Sindhi_HGDP00208
-1.3768504	-2.197904	-4.5245857	-4.8056855	Sindhi_HGDP00210
-1.4914058	-2.4108138	-4.578821	-4.767438	GujaratiA_NA20858
-1.289176	-2.4584112	-4.619515	-4.7091274	GujaratiA_NA20862
-1.1351066	-2.2073483	-4.615574	-4.797854	GujaratiA_NA20881
-1.2873143	-2.3783097	-4.5988646	-4.7622566	GujaratiA_NA20904
-1.2490695	-2.3540711	-4.535255	-4.7980247	GujaratiA_NA20910
-1.0247127	-2.1153867	-4.580949	-4.7965555	GujaratiB_NA20854
-1.1550848	-2.3828793	-4.5716786	-4.776477	GujaratiB_NA20873
-1.0759814	-2.2495136	-4.547045	-4.8072453	GujaratiB_NA20882
-1.0583473	-2.1862743	-4.601821	-4.8000555	GujaratiB_NA20885
-1.1761065	-2.338621	-4.58942	-4.7345424	GujaratiB_NA20898
-0.9167537	-2.0092385	-4.5182443	-4.8535137	GujaratiC_NA20866
-0.92248625	-2.0029824	-4.504957	-4.884846	GujaratiC_NA20883
-0.85257083	-1.9212888	-4.541711	-4.887863	GujaratiC_NA20903
-0.8739091	-2.0030165	-4.4987645	-4.8588643	GujaratiC_NA21097
-0.7631867	-1.8930341	-4.5831356	-4.894099	GujaratiC_NA21116
-0.71598047	-1.9225553	-4.532653	-4.8868895	GujaratiD_NA20847
-0.7850517	-1.8996036	-4.502771	-4.88338	GujaratiD_NA20899
